Puzzle,Model,Time,Correct
2.47........6..3...8...........81.5.3.....7...............2.5..6..3......1.....8.,Constraint Programming Solver,12.482ms,true
2.48............31...........5...47.....21....9.......6..7..8..13...........4....,Constraint Programming Solver,12.1272ms,true
2.48........6..3...9...........91.5.3.....8...............2.7..6..3......1.....9.,Constraint Programming Solver,12.2461ms,true
2.48.....9.53.......7...3.4....7..2....1.6....6..5....7.1...5.......46.2.....37.8,Constraint Programming Solver,12.1575ms,true
2.49....81.9.23....38......51...8...............4...76..5...68....39.5.77....41.3,Constraint Programming Solver,19.2167ms,true
2.5.........4..1..8.....5.......6.24....54..........3..1....7.....32.......8.....,Constraint Programming Solver,12.4965ms,true
2.5......13..89....78..14..68..2....5..3.6..1....1..65..26..58....17..93......1..,Constraint Programming Solver,18.3529ms,true
2.5.....8...3..1..4.........1....6.....54........2.......1.73..5......2....6.....,Constraint Programming Solver,23.427ms,true
2.5.....94...5.81..7..1.4..5..3.9..6.........7..2.4..1..2.9..7..47.2...89.....3.2,Constraint Programming Solver,12.2614ms,true
2.5....6....74.3............3....1.7....25.....8...........8.2..7.3.....1........,Constraint Programming Solver,19.6997ms,true
2.5...19.8...16.4..........3..6...7.1..5...8.....4.6....2.....84.8.....7...9.2.1.,Constraint Programming Solver,21.0076ms,true
2.5...7.....1...49......1...83.6....5.....2..1...3.6.......6.8...4.....2..64.2.9.,Constraint Programming Solver,12.0494ms,true
2.5..3....1.....4...3.1..6285..7...1....9..87..63..........8.1...2..1..6...5..9..,Constraint Programming Solver,12.7809ms,true
2.5..3.7..6..2.....13.8..9.3.....65.4.......1.27.....4.9..1.36.....3..2..3.6..1.8,Constraint Programming Solver,12.0659ms,true
2.5..64..........13.........1.8...........23..7..........19.....8.7.....6......5.,Constraint Programming Solver,17.7329ms,true
2.5..7...1....8.....863..5..7...9..8.5...3.9.9..2...7..8..521.....3....4...8..6.5,Constraint Programming Solver,17.7795ms,true
2.5..9..11..4..3...9......5...2..4.....943.....6..7...7......5...2..6..33..8..7.9,Constraint Programming Solver,12.2338ms,true
2.5.37..9........7..7...1...34...6....8.9.21....5.......2..38...6.9.1.......8..7.,Constraint Programming Solver,12.1515ms,true
2.5.4...........37.........1...2.5...3.....8.6..7......4.3.8.........2.....1.....,Constraint Programming Solver,12.0677ms,true
2.5.4...........73.........1...2.5...3.....8.6..7......4.3.8.........2.....1.....,Constraint Programming Solver,11.9492ms,true
2.5.6..9..6.1.5.2..9....6...31...7.....7.2.....7...95...2....3..4.6.1.7..8..3.5.1,Constraint Programming Solver,23.5854ms,true
2.5.6.4......13..6.........7..54...........1.4.........3.8........4..7...1.......,Constraint Programming Solver,15.4492ms,true
2.5.9..34..123.8.....7.5...4......2...2...5...8......9...9.8.....8.572..71..4.3.8,Constraint Programming Solver,12.0704ms,true
2.5.9..6.4.385....9..6...4.......2..67.....81..9.......5...9..7....7.4.8.9..1.6.2,Constraint Programming Solver,11.9933ms,true
2.53..7.......5.6...691..........5.159..4..277.1..........364...8.2.......7..91.2,Constraint Programming Solver,22.7097ms,true
2.578.4...9.....83......6..9.........7329.5.....8...9....3.5..4....21...41.......,Constraint Programming Solver,12.1082ms,true
2.59....19.6...82.....8....6..7...13....1....712..9..8....4.....34...2.98....65.4,Constraint Programming Solver,17.3277ms,true
2.598...7.4..6....1....2.3........6...26.18...1........9.2....4....5..1.8...972.6,Constraint Programming Solver,13.8205ms,true
2.6.......1.8...9.9.5..7.3.6...8.34...8.5.9...31.7...5.7.1..6.3.6...4.7.......5.4,Constraint Programming Solver,12.5353ms,true
2.6....7.....83.............5....3.9..42.........1.8.....6...2..3...9...1........,Constraint Programming Solver,21.6359ms,true
2.6...5.4.7.........471.3..6...53....4.1.9.5.....4...1..8.274.........1.7.9...2.3,Constraint Programming Solver,12.0271ms,true
2.6.75....1....89...........9.8..2......4...5............1...3.5.4......7........,Constraint Programming Solver,17.9231ms,true
2.6.8..........7.1..........4.7.3...8......6...........7.1..3......6..2.5..4.....,Constraint Programming Solver,19.425ms,true
2.63....48....65...7...4.....7.....2.349.517.18....4.....4...2...15....74....86.1,Constraint Programming Solver,13.1835ms,true
2.635.......7..4..1.........7.8.4..........21.9.......5...2.....3....9...........,Constraint Programming Solver,12.4404ms,true
2.635.......9..4..1.........7.8.4..........21.9.......5...2.....3....7...........,Constraint Programming Solver,12.0407ms,true
2.65...1.....3.5..7...........2...6..8..4.............1..7.6....3....8.4.........,Constraint Programming Solver,21.7059ms,true
2.65...93.9......21.3....6.....37..5...1.8...3..95.....7....6.85......1.63...95.7,Constraint Programming Solver,12.1898ms,true
2.689......37....495........8.3...7..41...65..6...2.4.........34....37......795.6,Constraint Programming Solver,11.8919ms,true
2.69..5.....8..3.6....5.29.6....9....19...47....7....5.84.3....1.3..4.....2..86.3,Constraint Programming Solver,12.0104ms,true
2.7......6......1.1..94.8...7.8....3...523...3....7.2...3.58..1.8...9..7......3.2,Constraint Programming Solver,23.0766ms,true
2.7....84..8.5....3..6.......1.3...8..38.52..6...2.9.......9..1....4.5..84....7.2,Constraint Programming Solver,13.5758ms,true
2.7...3.....4..8.5.........6.....72..4.1..............15......4....87..........6.,Constraint Programming Solver,12.0248ms,true
2.7...4...4.2...8..5.94.........92..43.....16..21.........17.9..8...5.6...6...3.4,Constraint Programming Solver,17.1025ms,true
2.7...8......28..5.3..1.4..3.2....5.1....2..9.9....3.2..1.7..8.6..39......3...5.4,Constraint Programming Solver,20.8438ms,true
2.7...93....5..4..6........7..48.6939..........8...5...127.4..8..9325......1.....,Constraint Programming Solver,12.708ms,true
2.7..3.......8..3.1....7.6...862...56.......87...591...4.1....7.7..9.......7..8.2,Constraint Programming Solver,12.7099ms,true
2.7..6.....5....74.6....51....8....98..9.7..15....2....46....8.75....4.....3....5,Constraint Programming Solver,18.5909ms,true
2.7.13.....17..4........7...6.581.2...........3.642.8...5........63.95.....25.8.6,Constraint Programming Solver,12.2546ms,true
2.7.3..5....5....7.5.48......6..95.332.....141.53..2..6...93.4.7....5....1..7.6.9,Constraint Programming Solver,13.26ms,true
2.7.6.......1...45..........1.4.3......5..2..6............2.7...4.....3.8........,Constraint Programming Solver,18.8351ms,true
2.7.6.......3..14..............28..751..............6..4.1..5....3..............2,Constraint Programming Solver,17.9838ms,true
2.7.8......81.4....49..7....9..1...88.4...3.77...4..5....3..78....2.89......7.2.1,Constraint Programming Solver,17.6386ms,true
2.7.8...9....6...8...1.42...8....72.724...58..53....4...98.2...3...1....8...9.1.4,Constraint Programming Solver,12.0256ms,true
2.7.9....3....8....6....93....58.41.1..9.2..3.83.71....16....4...87....5....1.2.6,Constraint Programming Solver,12.0705ms,true
2.7.9...8....2..51.9......4..5.4..9....2.5....6..7.1..7......6.42..1....9...8.4.3,Constraint Programming Solver,16.9658ms,true
2.71..4...5.4............5..94.328..8..5.1..3..586.17..6............8.2...9..53.4,Constraint Programming Solver,12.2657ms,true
2.73...............4.76.35.9.8..2.1.4...31..7.1.8..9.6.53.94.8...............37.4,Constraint Programming Solver,12.1931ms,true
2.736.......8..5..1.........3.4.5..........21.8.......6...2.....4....3...........,Constraint Programming Solver,12.6036ms,true
2.736.......9..5..1.........3.8.5..........21.9.......6...2.....4....3...........,Constraint Programming Solver,12.2346ms,true
2.76...........5.1...9.........13......58....4......6....25..7..1....3...........,Constraint Programming Solver,12.0863ms,true
2.76...........8.1...9.........13......58....4......6....25..7..1....3...........,Constraint Programming Solver,12.034ms,true
2.79...4..961....3......79..71..3..86..8.1..43..6..51..24......1....945..6...41.7,Constraint Programming Solver,22.7011ms,true
2.8.....767..8......3.172......78.2.7..1.2..4.8.59......693.4......4..684.....5.3,Constraint Programming Solver,12.336ms,true
2.8....5....64.3............3....1.6....82.....7...........7.8..6.3.....1........,Constraint Programming Solver,20.2376ms,true
2.8...5......1.6..6..2....4.94..5....3.9.2.6....1..47.7....6.23..9.2......6...9.8,Constraint Programming Solver,12.1074ms,true
2.8...5.4...7.59...4.8....6.2..3....4.9...7.3....6..9.1....8.3...31.4...5.4...1.7,Constraint Programming Solver,20.1552ms,true
2.8...61....261.....3.....9.9.4...26..7...3..13...2.4.3.....9.....638....62...7.8,Constraint Programming Solver,12.008ms,true
2.8...7.9.....5.8....38.1.....6...1..831.459..1...2.....4.61....2.5.....7.1...2.4,Constraint Programming Solver,16.0295ms,true
2.8..46.3..76..1.....3.....42..3.......4..8.1....9..4..71....2..96..5..8.........,Constraint Programming Solver,12.2087ms,true
2.8..5...15.86.3....9.1.5......5..9.6.......5.1..2......4.816....6.97.54...6..7.3,Constraint Programming Solver,15.6357ms,true
2.8..7415...32.69.......8..841.7...2..7..5..............4.13....9.....4.6..5.....,Constraint Programming Solver,17.5997ms,true
2.8.3..........94....6......9.1..5.......4.......8....6......83.7.5.9............,Constraint Programming Solver,19.7917ms,true
2.8.4....4..57.26........3.7364.51...9.3..58...........856.....3......12.........,Constraint Programming Solver,11.9468ms,true
2.8.5...........61.........61.3...7.....8.2...4..........1.7...4.....8.....6.....,Constraint Programming Solver,14.6816ms,true
2.8.5.......4...1............3...8.5.7.6.1................3.2..14.......6..7.....,Constraint Programming Solver,12.1634ms,true
2.84.........6..5..........3..8.2.........46.........1.65.7.....1....3........2..,Constraint Programming Solver,20.5413ms,true
2.843.9.....29.1.8..5.......2....3..5..9..4.6...1.....4.....7..9...6.243..7......,Constraint Programming Solver,26.3824ms,true
2.86............51....3....3.....8.....4.5.......71....1.....7....2..4..6........,Constraint Programming Solver,12.9539ms,true
2.86............51....3....3.....8.....4.5.......71....1.....7....2..6..4........,Constraint Programming Solver,12.1239ms,true
2.9.......4......8.3..21.67.9.7.6...87..5..42...2.8.3.96.57..8.3......9.......3.6,Constraint Programming Solver,11.8034ms,true
2.9.......7.9..53.6...12....9....4.6...4.1...1.6....2....38...4.68..7.53......7.8,Constraint Programming Solver,12.1674ms,true
2.9......17....5.3....5.7...2.38..6...72.43...3..91.8...5.1....7.4....51......8.9,Constraint Programming Solver,12.2524ms,true
2.9....1...52...6............81.....9.4.68.....2.4.79.7......42..19....3.....68..,Constraint Programming Solver,18.4509ms,true
2.9....4..43...........75.....2..48....4.5....21..8.....73......6....92..9....7.1,Constraint Programming Solver,28.9278ms,true
2.9....6....3.1...............4..1.76...2....8.....3...3.7..4......6..5..........,Constraint Programming Solver,16.8117ms,true
2.9...1...1.5....7.4..86.2.....354....6...8....184.....6.75..1.3....9.5...5...7.4,Constraint Programming Solver,17.4234ms,true
2.9.3..........84....6......8.1..5.......4.......2....6......23.7.5.8............,Constraint Programming Solver,19.915ms,true
2.9.3......7....34......2...9.72.18...491.75..............8.4636..59.............,Constraint Programming Solver,12.4771ms,true
2.93.........5..1.65.42......6....9..3.6.9.2..4....3......82.36.7............34.8,Constraint Programming Solver,12.4874ms,true
2.935...1..5....4...1..7.5....4.17.3.4.....2.7.85.2....2.8..9...9....5..8...692.4,Constraint Programming Solver,12.364ms,true
2.94.........6.1.3......8..5..2...7.......3..4.........3..8.......5...2..1.......,Constraint Programming Solver,12.1152ms,true
2.95.....3...84.7.....7..2........89..4...6..51........2..5.....9.41.3.7.....72.6,Constraint Programming Solver,20.755ms,true
2.96............51....3....3.....9.....4.5.......71....1.....7....2..8..4........,Constraint Programming Solver,15.0729ms,true
2.96...........8.1...3......3..15...7......2.....8.......24..6..1....5...........,Constraint Programming Solver,12.5572ms,true
2.97............61....3....3.....9.....5.6.......81....1.....8....4..2..5........,Constraint Programming Solver,11.9841ms,true
2.97............61....3....3.....9.....5.6.......81....1.....8....4..2..7........,Constraint Programming Solver,12.8049ms,true
2.97............61....3....3.....9.....5.6.......81....1.....8....4..7..5........,Constraint Programming Solver,13.5506ms,true
21....6.....3.7.4............85.4.........2.....8............847...1....6...2....,Constraint Programming Solver,12.2101ms,true
21....7......19............7..84...........596..........36..4...5.2......9.......,Constraint Programming Solver,12.7272ms,true
21....8..6.5..8....9..6..13.....9..657.....499..2.....73..2..8....9..6.7..9....35,Constraint Programming Solver,12.1712ms,true
21....9..879....1.....21...7..34....3..5.9..1....82..7...86.....5....12...4....56,Constraint Programming Solver,19.5887ms,true
21...3.56...9...21..7.....3......8799...4...5872......7.....1..65...1...19.3...47,Constraint Programming Solver,11.9916ms,true
21...49....62...4........8..6.4...72..83.54..75..62.3..7........8...17....35...18,Constraint Programming Solver,16.8197ms,true
21...5.4.8.6.....3..5...61......9...13..2..76...7......29...4..7.....2...4.2...57,Constraint Programming Solver,23.3616ms,true
21...8.....95..24.5...49...7......32..5...4..32......5...93...4.38..79.....6...73,Constraint Programming Solver,15.3475ms,true
21..3......4....65..........8.2..3.....6.4........5.......7.1..6.5......3........,Constraint Programming Solver,17.6828ms,true
21..9.........378...9.....3....7.93...15.......7.1.....3.6......4.2..86...8....4.,Constraint Programming Solver,12.4772ms,true
21.3..4...6.2..9.1....1.2...514.2.6....1.7..2.2.....1....92158.1.2......7.....12.,Constraint Programming Solver,19.3865ms,true
21.3..4...9.2..6.1....1.2...714.2.9....1.5..2.2.....1....62178.1.2......5.....12.,Constraint Programming Solver,20.5666ms,true
21.3..7...4.2..5.1....1.2...814.2.3....1.7..2.2.....1....62189.1.2......5.....12.,Constraint Programming Solver,12.9926ms,true
21.3..7...7.2..9.1....1.2...619.2.3....1.4..2.2.....1....82165.1.2......4.....12.,Constraint Programming Solver,12.5544ms,true
21.3..9...4.2..7.1....1.2...514.2.3....1.7..2.2.....1....62158.1.2......9.....12.,Constraint Programming Solver,12.131ms,true
21.3..9...5.2..8.1....1.2...615.2.4....1.4..2.2.....1....92163.1.2......8.....12.,Constraint Programming Solver,12.1155ms,true
21.35..7...38.....48....1.3....8..9.........58....92..1..94.8.....2.63......7....,Constraint Programming Solver,15.8062ms,true
21.4....7...5....2..631..4..2....7..3..8.7..1..7....8..6..593..7....3...5....4.18,Constraint Programming Solver,12.0252ms,true
21.4..8...8.2..3.1....1.2...713.2.4....1.6..2.2.....1....52179.1.2......6.....12.,Constraint Programming Solver,11.9016ms,true
21.5.......8.2..1.6....17......18.3..61...5...9.34......62....9.7..3.6.......6.54,Constraint Programming Solver,11.9122ms,true
21.5..3...7.2..4.1....1.2...913.2.8....1.6..2.2.....1....42195.1.2......6.....12.,Constraint Programming Solver,11.9885ms,true
21.5..4...3.2..8.1....1.2...613.2.5....1.4..2.2.....1....72169.1.2......8.....12.,Constraint Programming Solver,12.2885ms,true
21.5..4...4.2..9.1....1.2...619.2.5....1.8..2.2.....1....72163.1.2......8.....12.,Constraint Programming Solver,12.2379ms,true
21.5..4...9.2..3.1....1.2...614.2.5....1.7..2.2.....1....32168.1.2......7.....12.,Constraint Programming Solver,11.9102ms,true
21.5..6...6.2..4.1....1.2...314.2.7....1.9..2.2.....1....72135.1.2......9.....12.,Constraint Programming Solver,12.1487ms,true
21.5..7...7.2..8.1....1.2.....72145.1.2......3.....12....1.3.92.819.2....2.....1.,Constraint Programming Solver,17.4905ms,true
21.5..7...8.2..6.1....1.2...317.2.5....1.4..2.2.....1....62139.1.2......4.....12.,Constraint Programming Solver,11.9973ms,true
21.6..3...5.2..4.1....1.2.....42179.1.2......8.....12....1.8.32.715.2....2.....1.,Constraint Programming Solver,17.8287ms,true
21.6..3...7.2..9.1....1.2...417.2.6....1.3..2.2.....1....82145.1.2......9.....12.,Constraint Programming Solver,13.1617ms,true
21.6..4...5.2..8.1....1.2...915.2.7....1.4..2.2.....1....72196.1.2......8.....12.,Constraint Programming Solver,12.5093ms,true
21.6..9...3.2..8.1....1.2...719.2.6....1.4..2.2.....1....82175.1.2......4.....12.,Constraint Programming Solver,14.9924ms,true
21.6..9...5.2..4.1....1.2.....42189.1.2......7.....12....1.7.32.813.2....2.....1.,Constraint Programming Solver,15.9115ms,true
21.7...5.43....1......9..7..72.5..918.......396..3.72..8..2......3....48.2...9.37,Constraint Programming Solver,11.9739ms,true
21.7..5...3.2..9.1....1.2...613.2.7....1.5..2.2.....1....52168.1.2......9.....12.,Constraint Programming Solver,12.8064ms,true
21.7..5...8.2..9.1....1.2...618.2.7....1.4..2.2.....1....92163.1.2......5.....12.,Constraint Programming Solver,12.6092ms,true
21.7.3.6..73.2.........12.........594.6...7.395.........46.........3.58..3.5.2.94,Constraint Programming Solver,12.4896ms,true
21.8..5...6.2..3.1....1.2...415.2.9....1.7..2.2.....1....32148.1.2......7.....12.,Constraint Programming Solver,15.5371ms,true
21.8..5...6.2..3.1....1.2...716.2.4....1.5..2.2.....1....42178.1.2......3.....12.,Constraint Programming Solver,13.1927ms,true
21.8..6...7.2..5.1....1.2.....52146.1.2......9.....12....1.9.82.417.2....2.....1.,Constraint Programming Solver,19.2924ms,true
21.8..6393....28..5..1...........3..7...4.58...4....9...628.......3.916..9.......,Constraint Programming Solver,12.2592ms,true
21.8..7...7.2..3.1....1.2.....32149.1.2......6.....12....1.6.82.419.2....2.....1.,Constraint Programming Solver,15.0675ms,true
21.8..9...5.2..3.1....1.2...719.2.6....1.4..2.2.....1....32178.1.2......4.....12.,Constraint Programming Solver,12.1011ms,true
21.8..9...7.2..5.1....1.2...413.2.8....1.6..2.2.....1....52143.1.2......9.....12.,Constraint Programming Solver,13.1259ms,true
21.9..3...8.2..5.1....1.2...613.2.8....1.4..2.2.....1....52167.1.2......4.....12.,Constraint Programming Solver,19.4038ms,true
21.9..4...7.2..5.1....1.2...817.2.3....1.3..2.2.....1....42189.1.2......5.....12.,Constraint Programming Solver,12.2267ms,true
21.9..5...6.2..8.1....1.2...413.2.6....1.7..2.2.....1....52149.1.2......8.....12.,Constraint Programming Solver,12.0989ms,true
21.9..8...3.2..6.1....1.2...513.2.9....1.8..2.2.....1....82154.1.2......6.....12.,Constraint Programming Solver,12.1171ms,true
216...879............6.2.1.52...9....6.531.8....2...57.9.7.8............782...431,Constraint Programming Solver,22.0369ms,true
2169748533.......65.......27.......91523897648.......14.......86.......5983156427,Constraint Programming Solver,12.1849ms,true
217..........543............6.1...275....8..........6.4.....5......3.......7.....,Constraint Programming Solver,21.2024ms,true
2196857434.......18.......56.......75472189369.......41.......87.......9386549172,Constraint Programming Solver,13.8581ms,true
23........6...7..17..3.5.6.92..64...1...2...94..95..28.1.4.6..23..5...4........37,Constraint Programming Solver,12.2674ms,true
23...4.6.9..16...2......4...6.9.1.8.....2.91..........82......94.9..5..7...7.....,Constraint Programming Solver,12.0766ms,true
23...5.7..6..3....9.......4...7..9..78..4..16..61.2...8.......1....5..6..5.8...49,Constraint Programming Solver,12.626ms,true
23..5.......6..4...........1...83.....4...6......2.....697............82...1.....,Constraint Programming Solver,12.0054ms,true
23..5.6......94.5.8...........3.72...49......................413..2..............,Constraint Programming Solver,12.1094ms,true
23..95.7.8.........4.8..1.9.....4..6..9.3.4..6..5.....4.7..9.1.........7.6.25..34,Constraint Programming Solver,12.0249ms,true
23.1..45.57......3..4...2.94....8.....16.59.....9....23.7...8.........64.18..3.25,Constraint Programming Solver,15.8228ms,true
23.1.9..5.7..851.............6..823..4.2.6.9..235..4.............165..4.7..4.3.52,Constraint Programming Solver,13.4229ms,true
23.18.49..9.32...1.........9.......7.5.4.8.1.4.......8.........8...63.5..43.97.62,Constraint Programming Solver,11.8998ms,true
23.5.........6..1..........5.....3.2...48.........1....61....7....2..4....8......,Constraint Programming Solver,11.9492ms,true
23.5.........8..1..........5.....3.2...67.........1....41....7....2..4....8......,Constraint Programming Solver,12.5737ms,true
23.5.....48...71.........6....8.4.......9..54.1....7.....93..7..25.7..31.......9.,Constraint Programming Solver,12.1621ms,true
23.7...6......9..3...4......23.7.5....1.589....6.4.81......7...6..8......5...2.81,Constraint Programming Solver,12.4446ms,true
23.7..41...128.......1..2...28.19...51....6.2....2.1..6723.1..........211..5.2...,Constraint Programming Solver,12.0355ms,true
23.9........4...1..1....89..53.4......9.7.2.1....8.43..27....8..8...3........2.49,Constraint Programming Solver,18.817ms,true
236...1757.......8...6.......4.9.8.....3.2...3.9.8.7.6.....8...5.......4487...613,Constraint Programming Solver,18.9656ms,true
24..............1........7.3....24....16...........5....671.....5....2.3...8.....,Constraint Programming Solver,16.0331ms,true
24..............1........7.3....24....76...........5....671.....5....2.3...8.....,Constraint Programming Solver,19.1599ms,true
24..............8........1.3....24....16...........5....681.....7....2.3...9.....,Constraint Programming Solver,17.1562ms,true
24..............8........1.3....24....16...........5....781.....5....2.3...9.....,Constraint Programming Solver,21.8586ms,true
24..............8........1.3....24....86...........5....681.....7....2.3...9.....,Constraint Programming Solver,20.0901ms,true
24.......1...37....35.2....7.45.9.6...........6.2.18.4....9.67....46...8.......12,Constraint Programming Solver,24.2539ms,true
24.....6.7.98......1..92....35.8..9....9.6....7..4.38....31..7......49.5.6.....43,Constraint Programming Solver,13.5737ms,true
24.....7.9....52...8....9.1...52..8...7.9.1...2..47...6.2....4...32....9.7.....25,Constraint Programming Solver,12.4227ms,true
24.....8.....51..............573....3..2...4..........6.....5.3.9.4...........1..,Constraint Programming Solver,21.7483ms,true
24....3.....8.1.............516.........4.2...........7...3...54......16.......8.,Constraint Programming Solver,19.94ms,true
24....7.....3.1.8..........5..62....3......9.........1...4..2...18.......9.......,Constraint Programming Solver,12.4588ms,true
24....7.....4.1.8..........5..62....3......9.........1...7..2...18.......9.......,Constraint Programming Solver,12.2671ms,true
24....71..6....2......75.84.5...9.2....451....9.8...3.12.69......3....9...6....42,Constraint Programming Solver,18.611ms,true
24...6......1..85...........3.....421..78.............5.8...7.......4.......9....,Constraint Programming Solver,23.5835ms,true
24...6.....31........2349..8..6....2.65.2.3183....8..7..7861........58.....7...36,Constraint Programming Solver,21.0474ms,true
24...6..81..5....6....7.5.3..26...8..5.....3..8...47....9.6....3....8..78..2...19,Constraint Programming Solver,12.0794ms,true
24...8......1..75...........3.....426..97.............7.8...9.......4.......5....,Constraint Programming Solver,15.0949ms,true
24..195...1.35.....9.2.4..1......6.96..9.2..85.9......4..5.8.1.....21.4...3.9..87,Constraint Programming Solver,12.1023ms,true
24..6.......7..5...........3...94.....5...7......2.....738............29...1.....,Constraint Programming Solver,13.767ms,true
24.3.........6..9...........69....5....2..1....7......3.....8.2....79......1.....,Constraint Programming Solver,12.2786ms,true
24.3..8........269.15.....4.985........9.1........659.5.....31.372........1..3.82,Constraint Programming Solver,12.3549ms,true
24.5.........7..6...........67....1....2..3....8......4.....5.2....86......1.....,Constraint Programming Solver,15.6192ms,true
24.6.........3...1.........1.3....5....2..6..8.........7....96..5..81............,Constraint Programming Solver,12.2158ms,true
24.8..6..1.8..7.2.....9...43..25....49..162............6..8.....2...3.87...4...6.,Constraint Programming Solver,18.4223ms,true
24.9...53.5......6...6.7...512......6.7...5.4..4...281...8.4...4......6.86...1.45,Constraint Programming Solver,12.2247ms,true
2417.8....6...98..8.......26.79.5......8.1......3.29.61.......3..95........2.3569,Constraint Programming Solver,12.4503ms,true
25.....3....8.1............3..72..........8..4.........61...7...8....5......9..4.,Constraint Programming Solver,15.8973ms,true
25.....3....9.1............3..72..........9..4.........61...7...9....5......4..8.,Constraint Programming Solver,12.063ms,true
25.....6....1.4...3.........1..5..2...47.....6..........8...4.7....2..........1..,Constraint Programming Solver,22.6854ms,true
25.....7.1..7.6.8...8231........38......4......987.......9823...1.3.7..2.2.....68,Constraint Programming Solver,12.0827ms,true
25....4.....68..............41....6....3..7....8......5..7.2..........813........,Constraint Programming Solver,11.9732ms,true
25....6.....3.1.8....9.....6..82.....7.....3.4............4.2....1.......3.......,Constraint Programming Solver,11.9712ms,true
25....7.....8.1................6.32.1.84.....9.........3.57..........91..........,Constraint Programming Solver,17.2898ms,true
25..4..........3.1...........16..8......2..5.6........7......4..2.3........1.8...,Constraint Programming Solver,20.2678ms,true
25..743.....2..46......3..8.7...8..6.6.....5.9..6...2.6..1......97..6.....435..19,Constraint Programming Solver,12.0575ms,true
25.3...........1.....6.....62......5....1........4......8...41.3..5.2.........7..,Constraint Programming Solver,18.6545ms,true
2537.6.8......374........3......5...1.4...6.2...3......6........495......2.8.9574,Constraint Programming Solver,12.2413ms,true
254........8.4....1...82...5.....81.4..3.8..2.97.....5...73...8....6.5........694,Constraint Programming Solver,12.0795ms,true
2581.4.3793682751447153.28.7152.3.4.84967532136241..751249..753593742168687351492,Constraint Programming Solver,13.7971ms,true
25871...447..8.6...........36..9.1..19.....68..5....23...........4.2..765...74832,Constraint Programming Solver,13.3416ms,true
2596...48.8..4.62........137...1...4...8.....5...7...696........31.8..6.87...5931,Constraint Programming Solver,12.1696ms,true
2597..........4.....1...5..1...2..36.6.8.3.5.84..5...2..4...9.....3..........9725,Constraint Programming Solver,15.5542ms,true
26.......3..8...1.9...3..45....8..7...9.6.5...7.39....19..4...8.2...6..3.......61,Constraint Programming Solver,20.5879ms,true
26.......349.2..67.......59...5..3..7.64.8......6.7.1...........9......8.8.....45,Constraint Programming Solver,12.3239ms,true
26......3.3..6.8.14....1.....5172.....2...7...4.3856.....8....51.4.9..8.8......34,Constraint Programming Solver,12.1246ms,true
26.....3....9.1............8.9....1..7..6.............1.48.........5.6.7......2..,Constraint Programming Solver,17.3681ms,true
26.....5...4..9.2...92.7.....2.8.463.........385.4.2.....1.58...4.9..5...7.....91,Constraint Programming Solver,12.312ms,true
26....1..8..3........7.......75....3....6..2..1.......4...2.6....3....5..........,Constraint Programming Solver,20.1236ms,true
26...7.....1.26.....5...7....35..49...........47..86....8...9.....49.5.....8...61,Constraint Programming Solver,17.2031ms,true
26...9.8...1.4...539.......5.6.21.3...........3.57.2.........921...9.8...4.2...13,Constraint Programming Solver,21.8326ms,true
26..3............1.3.........8....4.....2.3..1...........1.8.5.72....6.....4.....,Constraint Programming Solver,12.2955ms,true
26..3............1.3.........8....4.....6.3..1...........1.8.5.67....2.....4.....,Constraint Programming Solver,12.0978ms,true
26..4...........819..........15...3.....7.2..4.........2....4.....1.3......8.....,Constraint Programming Solver,20.5358ms,true
26..7....8.....1......4....5..3..8...7..9..............4......7...8...2...91.....,Constraint Programming Solver,20.7053ms,true
26..8............2.4...785.....4....32......7......38....1.45...8.5..21..9.3...4.,Constraint Programming Solver,12.0943ms,true
26..8...........19.......4....62.3..7.1...............5..1.7....3....8.....4.....,Constraint Programming Solver,19.3959ms,true
26..8...........49.......1....62.3..7.1...............5..1.7....3....8.....4.....,Constraint Programming Solver,21.1606ms,true
26..8.......5....1.........1.5...7......3..2.4.........3....86.7..4.1............,Constraint Programming Solver,11.9921ms,true
26..8.719..8......3....94....29.7..8....4....5..8.12....65....2......6..951.6..73,Constraint Programming Solver,11.9893ms,true
26.1..8...859.4.2....2.......75..2..1.......6..8..23.......8....1.4.978...2..6.94,Constraint Programming Solver,13.9045ms,true
26.1.8.5..845.......3..4...5...1....34.....71....8...6...2..4.......5.9..1.7.9.85,Constraint Programming Solver,21.9179ms,true
26.3.........4..7.1........3..1..6...7......8...2......4..85.........1......7....,Constraint Programming Solver,21.1884ms,true
26.3.87.....5.....71...9.....3..5.4.4.1...6.8.2.6..5.........74.....7.....28.4.35,Constraint Programming Solver,12.0793ms,true
26.4...........1.....3.....63......2....1........5......8...51.4..6.2.........7..,Constraint Programming Solver,16.0426ms,true
26.4...........1.....7.....72......6....1........5......9...51.3..6.2.........8..,Constraint Programming Solver,17.091ms,true
26.4...........1.....7.....73......2....1........5......9...51.3..6.2.........8..,Constraint Programming Solver,16.7355ms,true
26.4...........1.....7.....73......2....1........5......9...51.4..6.2.........8..,Constraint Programming Solver,21.2291ms,true
26.5...1.....7.............5..2.1.....4...3.7......8..12.6.........3.7...........,Constraint Programming Solver,12.2833ms,true
26.5...9.....24..5..4...7.2.....831...3...8...963.....7.5...2..4..16.....3...2.71,Constraint Programming Solver,12.0371ms,true
26.83.7...8...2..6...46...9.125.....8.......7.....645.....94...6..7...8...7.58.94,Constraint Programming Solver,11.9899ms,true
