Puzzle,Model,Time,Correct
....3...8..16...5.6.89.51..1........32..7...6.7..68.........2.....4.69......1756.,Rule Based Solver,486.2043ms,true
.2..543...98.....7..4.9...66.9.2...8..38.....2..9.3..5....35......27.......4....2,Rule Based Solver,1.06216s,true
............2.7..1.67..32.4........8..475..9..85.1.4....1..49..83...........8531.,Rule Based Solver,346.3214ms,true
......6..8..9.1..3..123..............39...5...57.19.46....62....2.5.836...8.....5,Rule Based Solver,271.9562ms,true
..1....25.........94.3..87...3.265...2...5..4....3..1.3.97..6..4...9........6..93,Rule Based Solver,882.9502ms,true
.......3..764......3..297.............196..4.8.3.17...5.7..1..3684.....5...8....2,Rule Based Solver,501.6661ms,true
...43.6...9.........7.1..93...3......5..219...216....58.....2.9..6....8...2.4..56,Rule Based Solver,16.1320008s,true
....39..2.17.8.......6.75....4......8......5...589.1....2....49.4..238..3.1..4...,Rule Based Solver,1.944941s,true
.4......8.....6...2.784.6.37.81..26....7...3...9.3.....5..........3..1253...21...,Rule Based Solver,369.7009ms,true
..7..........8.56.5.8.67........3.8..7.92.....2.746..5..9....46.4...1.....26..1..,Rule Based Solver,1.2512s,true
.6......8....4....83...79....2..1...9...3..7.6..5.2..1..6..3....8.2..1.3.5...94.6,Rule Based Solver,5.4804368s,true
.....5......72.1.3...8.1.....1..6...73..5.96.....1.52...8..2....5...4.3..7.58...4,Rule Based Solver,266.0562ms,true
.2.....1..3....7.21..9.7........42...4.3...5.38.7.9.6..6...1.2.8.......1..5..6..8,Rule Based Solver,266.8528ms,true
..4..1....2..76..4..7.9...2......2...1.36.........45.1.3.1.....1.29.3..7.....73.5,Rule Based Solver,258.3224ms,true
2.78..4..6.......7.4.....8..5...9.32......9...3.28......4..56.....4..57.3..6.1..9,Rule Based Solver,3.2169677s,true
5...4.......8..2....2..584...96..4......5.......12495...8.6....1..4.7.2..63..9...,Rule Based Solver,2.8413034s,true
........1..56..42....15..63.3.......4...72....968.......42....7..1.6...56794.....,Rule Based Solver,284.9182ms,true
..3..6..25...217..8.1.3..................592.6.5.8.34.....9......7..35...4.5.7..1,Rule Based Solver,1.4366973s,true
1.....98.6...8..1..25....6...64.2.....9...63...876..9.........3....541.....2.8..9,Rule Based Solver,225.2307ms,true
.........4.738........52.4.....745.....53.28..6..9..7...84..7.17.3.....6..6....9.,Rule Based Solver,1.2718558s,true
..1........397..85.9...8.23.....7...932....7...4.9.81...5.8....76....4.....4...6.,Rule Based Solver,281.0462ms,true
.78....9..1..7.5....59.31.....1.....29....3.1...4.2..97.9.....6....2..5..5...6..2,Rule Based Solver,1.6512027s,true
.........96...41.8543..............6.8...9.537.5.8.9....7..348..54..2.......48...,Rule Based Solver,282.4444ms,true
..9....4.2...3.17.8.......2........6..2.53..83.6.917.....14....6...853....1.....7,Rule Based Solver,679.7945ms,true
........1.2.16.3.7....386....9..3...1...492...627..4........1....48....5.7.....46,Rule Based Solver,1.5978787s,true
..3......9.....3..485..37..2....1....648.....3...27.8.....1..7....7.46..8....693.,Rule Based Solver,4.3858981s,true
25...1........8.6...3...4.1..48.6.9...9.4.8...1..29.4.9.53.7....6..5...7.........,Rule Based Solver,94.9433209s,true
.9.....8.3..5....128.4.....51..6......4.....99.23..7..1..87.2.....9.485......3...,Rule Based Solver,1.9110396s,true
..2.19.3.8......1...18....9.....1.76..4....81...67.2........5..9...2..484....89..,Rule Based Solver,314.9221ms,true
.584.3....4.....5......8........6..99..54.3..4.7.2.5...7.6....1.....2.4.5.1.8..9.,Rule Based Solver,30.5541338s,true
.....9.....7.86...6..3......4...7..8.......32..36.51...6.7...8.3.2...49..548....3,Rule Based Solver,229.8963ms,true
...........7.8...5......893.....1.5....3..9.64.6..5.87....7.....2...85..7.4.396.8,Rule Based Solver,566.4918ms,true
74...5...5.1.4.9.6.9.............1.....4.268...87...42..2.....3...62.7..98...3...,Rule Based Solver,1.8813035s,true
9....1.8..6..381...1.6......9...68.2..2.....3.3..7..6.75.........9.17.34....8....,Rule Based Solver,3.2685814s,true
..8....12....19..59..4..8.6.42.37....915....7..........8....7.....398.2.1.6......,Rule Based Solver,1.5519342s,true
....4...3...9...8...43...196....9..7..81.......37..15..4.......1.6..35..7.5...23.,Rule Based Solver,1.3408583s,true
..5.......34....1.816.35....7..8.......9.324.2......5........81.....1..33....6592,Rule Based Solver,7.6116492s,true
...........1..6..873......1....2...33..9.5.27.72.4.8...2........8.1..39..47.92...,Rule Based Solver,323.2909ms,true
........9...7.46..9.4..15.2..3...8..8.6....2....16.9......5.......8.9....3..76198,Rule Based Solver,2.1293339s,true
..1...2.73..7.541........3......7.........9.2.2.4.6381..9.......1...48.3...1.8.4.,Rule Based Solver,1.7949321s,true
26..1...8.1...3.2...4.2..5....9.4.7..3........98...2.1............4.6.17.4.1..3.5,Rule Based Solver,2.7633819s,true
..1.2...5945..1........9....74...2.1...5.....2...4..6..9....64...7.6.3...2.93..1.,Rule Based Solver,23.4360441s,true
.....9.........84.4.8..21.5..4.1..8..86...7.....6......3..76.1.76.53..9....82....,Rule Based Solver,255.7382ms,true
..............9.32.52.47..6...........9.2..6..6..78.25.....3....94.....8.2159..43,Rule Based Solver,268.8971ms,true
......2....3..514....9....6...2.1..4....93.2.5..4.8...654..2..9..9...37.3..8.....,Rule Based Solver,226.3578ms,true
.18.4....5.2..7..8......24.............1.938..36...5.....4.1....745.6.......9271.,Rule Based Solver,334.5403ms,true
..8.426......6.....4.8.75...6......1....5.27..7....8...876.9..5.932.....4.......9,Rule Based Solver,27.4864513s,true
61..........8.9.......5.......9..7....3....164..1...35.3..1...2.25..8..1.4.27.5.3,Rule Based Solver,1.5256309s,true
...6.....4...8...77......26..........7..46.3.8.1.7..54..8..51...5.....831....357.,Rule Based Solver,334.6929ms,true
.........3546.....69....5.4....4......6..17.3.4.85.1.9...........9.7...64.1.2.39.,Rule Based Solver,227.1331ms,true
.1...8..44.....8.6...3.4...1.67..3.93.2....5......2.......17...5.92.31.....4...6.,Rule Based Solver,22.5870983s,true
..1.....23....54...5.2...8....49..1....5....4.....17.8...8..265594..6.71.........,Rule Based Solver,228.022ms,true
....82.6.827........1..4...3...9.71..1.5..63.9......8.2.3...45....2.3....8..7....,Rule Based Solver,31.35621s,true
2.....6...57.....8.4....239...91.......5....6..3..7.1.47..68.9...9...8...6.1....7,Rule Based Solver,9.9461036s,true
..3.58...17.........2..7.9...9..........3594.3....91.2.2.....5.94.....638...16...,Rule Based Solver,429.8259ms,true
.284.1....4...698...5.89.....1..23...8....6......3..9.........1.....3.7..6.7.84.9,Rule Based Solver,552.395ms,true
.3.8.7....68.1...951...28.........5.2......6..95..3.....1.79..2.....6..3.2...14..,Rule Based Solver,19.4863287s,true
.........1..4.8..7...67......9...7.3.5..9...8....43....96.31..4.45.8...9.7....38.,Rule Based Solver,250.4419ms,true
..........13..9.2.28..76..1...........7.9.53..6.783..2......1..........37516..8.9,Rule Based Solver,4.7125529s,true
....5.....5....746...6...85.2.1.6.5...74..1.8..8....2.9.......4.1.7..8..7..83....,Rule Based Solver,10.350927s,true
...7.........6.5...873.1.4..93.1.7...6.....218..5..3.4.7.4..6.8.........9...5..7.,Rule Based Solver,1.6248058s,true
..59.1.8..7.6....46......3.24.....1..5...4....63.....2...8.7.43......9..3....98.6,Rule Based Solver,356.7978ms,true
.3...5...9.72.3..1...79..........5....3..61..6...518.72.536....3....8.....4....9.,Rule Based Solver,301.0341ms,true
.8.1...543...97.8..7.8....6.5.7.4.....3....4..2...........85.3....4.....61897....,Rule Based Solver,393.7685ms,true
.312....8..5..16..8....3.......3..91.....72847........1.....4....46..9.2..2....16,Rule Based Solver,5.7608539s,true
2..17......7.8...46..................46...397.3.4.7..1...3......617.8.29....2.1.6,Rule Based Solver,9.9086468s,true
..6.....227..39.6.9.5...3.7.6..........1.5.......92.513..9.8......4..8..1...27...,Rule Based Solver,3.2120967s,true
.134.25.....9..7.247.................61..8...8..2.5.16........15.68.4.2....65....,Rule Based Solver,234.1512ms,true
..7.......436.2..9....3.8.............5...69.216.4.35..........5..81.4.38.1...92.,Rule Based Solver,243.5941ms,true
2....8......5..3.9..6237......18.7.3.5..4....1.....4..6.7.1......13....6..5..6.8.,Rule Based Solver,577.7069ms,true
...29.7.........451....423.....1...65..97....8.143.....1....8...94...6.12......7.,Rule Based Solver,234.7602ms,true
..........9.174...4718....9............2.7....5..9.237..6..3.4...5.2....13.5..67.,Rule Based Solver,12.6376715s,true
..76..........7.2...138.5......3.....8...41.5..52..74....4.....6.48..35..1...3..9,Rule Based Solver,30.1223543s,true
........5.25..87....1....4......3....7.9.4..8.82..691..1.........7.6.8.363.7...9.,Rule Based Solver,4.3144566s,true
...2....4...37...26.24..93..8...4......6.5.....179...51....64.....9..3.6..8.....9,Rule Based Solver,235.3032ms,true
...1.35...1..45...7..2.9.....1.....2.2.....59..752.6....67......89...2....3.8..4.,Rule Based Solver,20.2020258s,true
....53..2.39.....78.1..79..1..7.826...85.1......62....4........9731............8.,Rule Based Solver,565.1705ms,true
..1..3......1..832.8........1...52...759.6.8..6...8...7..3.4..9.......58.5..9.3..,Rule Based Solver,450.5431ms,true
...6.....2..1...6...982......8...71...6...4825.......31..9.4..7.7..61...9.4.5....,Rule Based Solver,8.4766628s,true
.3.....8.....1.2.....5.69...9..4..653....5.19....63..29....21.7.7........61.....8,Rule Based Solver,5.5007278s,true
...1....5.9...7....21.59...1.......7..37..56.4...65.132...3..........4.....5812..,Rule Based Solver,1.3514719s,true
1.67...........97...423.6.8..3..97.........4.7...2.1.98.5......2413.7....3.......,Rule Based Solver,564.114ms,true
..7.....9..95..8..2.....3....1..27.3...75...15.3..4.8.1..........5.7.1.....38..92,Rule Based Solver,1.0346972s,true
.9.2.........14...4.....862.........961.42.3..2.8...9.34......5....317.....48...9,Rule Based Solver,866.2255ms,true
..........72.1...658....9..1..79..6......6..84.....7..259.3......38..5...4.9...73,Rule Based Solver,3.5498554s,true
...6..17...3...........2.83.49..1...8..7..4......943....5...2..6...57.4..8.26.7..,Rule Based Solver,2.7871755s,true
..4..2...1...6875.7..9....1..7..3.8.....1.3.....6895.2...........1...6..5..7.12..,Rule Based Solver,548.8125ms,true
.........3.254.....5.3.1.7.........44.9..6..5.23.5479........5.7..81.....8..6...9,Rule Based Solver,11.5822571s,true
5..4...7.6...9.52...3.254.........67....148..8..6.......52.....3....7...79.35....,Rule Based Solver,100.2907733s,true
..........47.56...9.84...61....7..9.4.9...1.......9.8.........7...2846..3.269...5,Rule Based Solver,210.833ms,true
............53..416..412..59.....16..4.6....2..52........1.32.......5.89.7..8...6,Rule Based Solver,216.0691ms,true
.9..6......4.....6..3...942...2......86...2....7.816947....8.....951.....5.....73,Rule Based Solver,220.3545ms,true
....7.36.3.1.......42.....8..3..64....48....2.....31....5.8...72..76.......3..856,Rule Based Solver,214.4907ms,true
...1.29..1.3.97.....9....7..34.6.8.......45..5...21.3....4.....95...........153.7,Rule Based Solver,373.991ms,true
8......9..752.9.8..4.5..1....3.8.6.....3...7.28...5........4....1..27.3..6.9...2.,Rule Based Solver,7.0055832s,true
.....2..84.1..6..7..21.79.3..7.......65.4...9..4...56......1.....8.....691..8..7.,Rule Based Solver,967.3798ms,true
..6.29...4....6..2.9....6..2....51.4.......8.85..1.263....92.4.51..........4..8..,Rule Based Solver,6.19549s,true
..........1.72....7...14826...........6...9...419.6.3..5...1....2..9768....58...9,Rule Based Solver,412.5598ms,true
..51...2623...9...............9..8..59..83.....65..1.7.6......1..4.....8853..16..,Rule Based Solver,319.6805ms,true
68.4........71...9.13......8.....3.....8.4.9.462..9......9...37.2...71.8.......26,Rule Based Solver,3.0986594s,true
...9....7.2...7.613..81...2....78..9..73...2.1...4...........5...5.....3.1..52.78,Rule Based Solver,2.1222577s,true
.......6....13.9.79..2...31..2........45.17.3.1...6..4.46....2.....1....2..6.5..8,Rule Based Solver,482.2038ms,true
..............2891.8..3.5.7..........47..1.85..6427..3..........3...5.7.719...2.4,Rule Based Solver,208.7079ms,true
.1..5....362.1...5.7.2.64.......5.7...5.9.6..9........7....1..8...3749..6.1......,Rule Based Solver,1.1283275s,true
.....1.86.763..5.2.....93....7....6.9.....8...54...2.7..8.359...3.9........4.7...,Rule Based Solver,3.1675246s,true
3.7..9........3.6...64....1..31...94.25.4.8.3.6.3....2........6...2..9..58.....4.,Rule Based Solver,1.8750339s,true
.21....5.......7.8...4...2....6...35.6........83.2.6...59..2.86.3...1.....69.42..,Rule Based Solver,782.1872ms,true
.5.........4.8.639..1..34.52........6..45.8..41.8....6.......94...2.7....8...9..2,Rule Based Solver,207.7067ms,true
.9.....3..2.49.8....6....4.5.8.....4........3...62.5.89....72....528..6.2..9....5,Rule Based Solver,447.056ms,true
....52.8......76544...9...395..7.......9..7...4.3....5......53619.........6.2..1.,Rule Based Solver,787.8627ms,true
....573.67.5..38.....2..7..1...........8.9...9...2..5...41.......2..618.....326.7,Rule Based Solver,211.1066ms,true
2..........6...53..4.86.2.7.7..........6....35.2.7......41........296.4.62..8.7.1,Rule Based Solver,9.8352392s,true
.....3...3.67...845...9.2..............6.2.13..51...29..4.......52.....6.91.645..,Rule Based Solver,208.7931ms,true
.......1...59.2.4..9..68.7...48....38.....45...3.4..6..6......73..69......2..71..,Rule Based Solver,4.2434538s,true
........36...........9.38.......93.....245.865.1..6.927.........8..74..9.168...4.,Rule Based Solver,209.2168ms,true
.......3....1..6....1642...4..7......934.1.2.......1....7...28415....3..8.4.37...,Rule Based Solver,3.3218096s,true
...7...9......65.....913.6...6..5....3..79....7.84..2...2...1...6...42.94.51.....,Rule Based Solver,236.8593ms,true
.....6.49..3.7.......5..1...17...6..3.2.5.....54.....87......8..65.2.4.7...4..5.6,Rule Based Solver,2.0948533s,true
.7.4.82..........34.3....5...7.6..3.6.....5.1.59....7...4.81.........76.39..5...8,Rule Based Solver,3.7803247s,true
..2......93...2..6.5.869.2.......9.5....8..4....347.....475..3..13......6..1....4,Rule Based Solver,1.8629525s,true
...........26.89...643...52.......652.17.5.3..7..3.........7.......86.9.7...1..28,Rule Based Solver,387.8392ms,true
.....1...9.8.5.6..2...8..4...98..4...2.74.983...........1.7..9........6.56..1.2.7,Rule Based Solver,449.3179ms,true
2.48........7.5....13.....9..7.......26....3.3...26.4...9..845.87.....16....6.2..,Rule Based Solver,247.5535ms,true
4....1....5.....1.1..9.2..8.6..1....9......56.275....9..8...9..5..7...8...28.4.6.,Rule Based Solver,547.2081ms,true
.2............1.7.1....268.......43.37..6.........419...2.18....37.5.8....62.7.5.,Rule Based Solver,207.5826ms,true
..2.........7.5...45.......5.8....9..461.......32.9..6.....1.638.4.3...7..547.8..,Rule Based Solver,253.1201ms,true
3..7....9.52.......7.9.24.......6148....1.....2..8.76.......3..8..5.....5.3.24.8.,Rule Based Solver,303.7229ms,true
.4.876.2.....9.5..9...4........6.24......98.....4.1.5.81.......47.....122..3..6..,Rule Based Solver,685.3122ms,true
.5......6..674.31.2...8..4..1.3...24...8...7......41....26......6...9.815....8...,Rule Based Solver,600.7476ms,true
.2...4...4.31...9.9....2.....9........2571..91..8..5.6....8..65......3....62.38..,Rule Based Solver,237.5566ms,true
........4..8.3..19342.16.....9.....6.8...4...65...2.8.1......5...5.21..8....4.3..,Rule Based Solver,2.4019007s,true
.3.9.....25.7.8.3.6.7...........3.8........7..7.2853....1.....5..3..4..6..5.197..,Rule Based Solver,668.5895ms,true
.........2.3.41.8..6...84....2....7....3759.8......1.4........55.86.....3248....6,Rule Based Solver,567.911ms,true
..1........5.17....2.8...5.8..7...2...7..3.9.....9.6.7.42..983.......2...182.5...,Rule Based Solver,18.3371342s,true
.......9.....42..19.1...3....8.1......4..8...13.2...8.8..4..6...235...1....3..958,Rule Based Solver,685.0385ms,true
...9.....7.12.3..8.....87....9.2..1..1....47.42..8...3......6...63..1...542.3....,Rule Based Solver,3.3741125s,true
.7......31......29..8.5.7......9.4.....51....9.78.6....6.283............41.6.538.,Rule Based Solver,1.0931838s,true
....3..6.........569....7...49..1.....7.8...1...4..5.2.651..9..7...9.2.6.8.7....4,Rule Based Solver,10.9243909s,true
..........5..83..9...72.16...2..9.7...43.7..1..1.64..8.........4.8.31....15.....7,Rule Based Solver,960.0936ms,true
.8.1...9.1.6..5....74.23.1.6..7.....4..5...78........5...9.8....4.........5.17.89,Rule Based Solver,280.2043ms,true
....1..28.....4...2.39.5.7......83.7..9.6....3.....98...4..9..6.92..7.1.....4.2..,Rule Based Solver,313.7841ms,true
........9....18.6..3.75......4.......7214....3....247.........5..82...969.6.85.2.,Rule Based Solver,28.2527095s,true
........88..2..5...5.9....7..8.549..1......8..428....3..74.....43..1..656...2....,Rule Based Solver,806.1855ms,true
........76.......3.7.16......2..1...8.7.3.92..4...6.8...6....4.53.84...9..8..93..,Rule Based Solver,245.0046ms,true
983.......1..2........5.....2.9..3...9..1542.1...468........6.1..24....8.4.5....3,Rule Based Solver,407.7434ms,true
..........7..51.98..9..72.6..3...1...54....2..9.2..5.4...3..7.2..6.8....4.1.....5,Rule Based Solver,477.1433ms,true
...........859.72..2..3.8.97........23..8.5.7..5...1.4.....7..8.5.6.1...9..85....,Rule Based Solver,237.838ms,true
....9..6....75.18.67.......5..3..2....3.14...4.2...3.......8..9......71.3..147..5,Rule Based Solver,929.6041ms,true
...39.8...95.....1..4..1.......7.38..5......9...98.1.66.8.......7....2...4.2..638,Rule Based Solver,10.0267054s,true
.......1..436..2..8...1.9...7..3...43817......54...8.....8........24.35.....6.4.1,Rule Based Solver,373.7143ms,true
..........7.4.5.8.....2.6.9.........8.37...2.42.9..517.........5..1.8.4.71..54.9.,Rule Based Solver,527.2087ms,true
5....8.3...8...4..31..5......6.4...9.....1..6...6..7...3.2.5...9...6.2.348..9...5,Rule Based Solver,11.5870032s,true
.7.........6..179....9.8.3...4......13..6....2...3..54.....4...8...169.3.1..9.4.2,Rule Based Solver,1.8005s,true
.5.....977..8.2......9...3.3.7.9.1...4....6...65..1...6.3.........72...18...16.5.,Rule Based Solver,564.3857ms,true
...........5..781....5.8.73........1.9...3.4..7.219.5...1......8..39.5...59..4..2,Rule Based Solver,232.0453ms,true
..2....1..482..5...3...492.3....6..8.....3....948.57...2..3...7...7.8...8.....3..,Rule Based Solver,266.6146ms,true
..3............384.851....9.......678...9......14.......967..4.36..4.9..4....971.,Rule Based Solver,4.2467729s,true
.81....65..59..2..4...6.1....7.......36..7....4....52......9...6....2.51....784.2,Rule Based Solver,604.5078ms,true
..5.4..62....3..7937.21.........1....31..8..62......4...4.7........8.69.5..6...2.,Rule Based Solver,340.9081ms,true
..9.7..6..4..52.......46.92.6.5...87..3..9..4.8.4....5..5.....667............73..,Rule Based Solver,523.777ms,true
.7.2...9...2...1.5...9..38.....9...4.58312....9..8..2..8....2.......69..1.3....4.,Rule Based Solver,210.6045ms,true
.6....49.....5..7.3..9.1.8......2.5....31....4.....36...2.8...68..1.52..1...7.8..,Rule Based Solver,5.741669s,true
....82......5......1..9.6....24..5....926..4.4......61..3.......9.3...566.817...4,Rule Based Solver,259.1868ms,true
5...9...4..7......9.2..7........9...3..7.61..2.41....9.3...27....9.84.1.......348,Rule Based Solver,208.0723ms,true
..4......3.....5....94.5..3.3.........56..8...8.2541.76....97..2.....9.5...82..6.,Rule Based Solver,714.0826ms,true
..8..3.17..26....89.6....3.....5...32.....546.6...28......3.1....5.9....1....4..5,Rule Based Solver,370.9197ms,true
..4....7.........5.874...695....69...2.....169..3.12..8..5.......9.74.3.7.......8,Rule Based Solver,441.1229ms,true
....4..7..295.634..14........8.....91...........7.2.1......38.6.9.6...5.3..8..49.,Rule Based Solver,791.1862ms,true
..........84....531...3.82.........96.....3..83519...7..1..5....6.8.....9...6.412,Rule Based Solver,531.8066ms,true
3.1..7..4.....6...846..3.......7.5..6.41..8..73...4....8.9..71.1.3.8......2......,Rule Based Solver,785.5742ms,true
.8..3....3.92.....6528.......4...7.1.93.5...2........5....8.........2.4...7.14359,Rule Based Solver,1.7413331s,true
..38....48..5.......5..3.8.......8..65.7.2.4.78...19....694..1.........731...6...,Rule Based Solver,6.7446304s,true
....946....286...9.....3.48..9.....1..13.7....74...5..8.....42..9348........7....,Rule Based Solver,16.0363148s,true
1..82.6.......4...5.2.9..7....9....66..5..49...9....81........7.9..3.....3..12.48,Rule Based Solver,562.6392ms,true
.....8......3..148.4.....62..7.1...5..5.67..4.8...5...6.1....2...2......3.46..91.,Rule Based Solver,212.652ms,true
......96...7.31.......89.21.5........728.3....63.24..5........831....5.....318...,Rule Based Solver,274.7667ms,true
.2.....5.......6.3.6.1..7....7....89.9.5.....8...7.3.5...9.4.7..14......5.28.3.9.,Rule Based Solver,931.8102ms,true
.8...4...2....8..4..729.......3..5.2.9.5...6...2..68.3...1......63..5.7.7.....94.,Rule Based Solver,1.6916971s,true
.5...7....1.....8.8.....654.4.2....52.1.6..485...4.3..............3.8.6.3..49...2,Rule Based Solver,13.3222083s,true
5....6..4..62...8.4.8.5.....8.3.....2.......9..4....1......24..659.8.7......675.8,Rule Based Solver,18.5950513s,true
26......3.5.1.9.62......5...4...6...6...8.3..87.3..2.............9.6.4.5...5.4.79,Rule Based Solver,39.1336625s,true
............8752..7.86.......5......8.4....2.637.5.4.......1...14.3.8..5..3.9..14,Rule Based Solver,3.9394812s,true
.......7......1..8.7..8...62..6.9.3.1....3.85..3...2..92..3..5.3.12..9....5..4...,Rule Based Solver,9.3002574s,true
4....5....324..89..7.28......6...2..34.9..........7..4........9213.4..8..9.6...3.,Rule Based Solver,584.3396ms,true
..4.37.....9.5..4.5....4..3........7....4.68.6.5.......6..82..99.2..5.3.3.....7.8,Rule Based Solver,409.7749ms,true
....7..3...7.3.21..........6........5..29....389...57..2.6..94..6..49..3.4...3..8,Rule Based Solver,482.7002ms,true
6..3....4..5......2...47......9....69...1...5.7.2..93......1.5.5..42.....176.52..,Rule Based Solver,4.6874039s,true
2.5.....4...46..2..8.....39.5...7...7.6321.....28...9...9..23...2.........1.7.4..,Rule Based Solver,583.6474ms,true
.....9......8..9.6.61....3......7.....4...37...9.415.2....2...73.....1.58..51.42.,Rule Based Solver,519.2132ms,true
348.....2....6..83.6....1...9..8....6831...7.2.1......9....43..........8....312.9,Rule Based Solver,1.1882545s,true
..5.6.....9.5.48...73..8..4............1.6.5.5.7..39.1..9......4.2....19.3....7.2,Rule Based Solver,835.1275ms,true
.........4...68.35......24...5..1..4....8....9.4..36.175.3.4..6..9.1.....617.....,Rule Based Solver,2.8631876s,true
..........7....8.6362.1..7...3....4..9.7.2.1..864...3...5.8.....1...4....4..21.85,Rule Based Solver,220.9416ms,true
.....6......93.1......7.962.6.4.......3....5.45...76...34....9.19..4.7.66......81,Rule Based Solver,245.1315ms,true
.............2964.29....5.3.......5..83.17..957.2.4..1.....1...7...423......6.7.5,Rule Based Solver,229.8624ms,true
....8.......5.42..54..7286..63.1...5.81...6.........4.....3..2..547.....8.2...5.6,Rule Based Solver,1.2116162s,true
.......1.2...1.3.7.1.8739.5.31....58......6..76...1....9.......38..6.1.4.....2.8.,Rule Based Solver,603.4788ms,true
.6...2.7.......5...3..71.92.92.65.87.1...4..97..9.....8.1........4.9..1........45,Rule Based Solver,32.5246579s,true
.....8..6..61.57.8............2.......798.23..2.3...71..1...5..7.3...86..52.7...9,Rule Based Solver,1.0090788s,true
......8...182..6..7.4..3.....1.58..6...7....1.7..2..8...5...36.3.65.4.2.....3.4..,Rule Based Solver,44.6975599s,true
36..2.7.99..3..21...4....3.5.6.....8..92.8......5..4...5.......49...538.....7...2,Rule Based Solver,10.3443516s,true
..1..5.....5.7..2.437.19...1.8.............78.6....23.........6...8.74....6.41592,Rule Based Solver,423.147ms,true
.9..3.2....4..713....4...7......5....4.7.638..6.1..7.28513.4.6...6.......3.......,Rule Based Solver,1.2161228s,true
...98..1.7...3.6...9.1....2.....2......79.2.69.2...3.81........8.746.....5....763,Rule Based Solver,402.3034ms,true
.86..9...1.5.8.2....413.7............6...4.38...392..5....5...2.......6..1.92.8.4,Rule Based Solver,615.9512ms,true
..........2...3.4...57.8.36...........283.....74265.8...1.....558...21.4...3..87.,Rule Based Solver,235.9838ms,true
.....3.2....4....6.745.6..3.58....3.1..8..7...2.....4....7....15..64.2...81..56..,Rule Based Solver,9.5862039s,true
5...2.......374....74....9......8..1..273..4...825.3.6.6..1.........3.8.7.3...1.9,Rule Based Solver,5.9225184s,true
....83...58312.6..4.1..9........6....4....9..6.2...38.3...7.81...9.6....81......7,Rule Based Solver,1.5044645s,true
......3..2.483.....83..1..4.76...12......9.3.9.5..........75......6..4186..4.8.7.,Rule Based Solver,19.9107277s,true
......9..2.1.6.7....72...65.6...8.9...23...4...3..48.2.1...2.....6.3..5...974....,Rule Based Solver,7.8224511s,true
..3.4........7...6...128....21.8..3..7.....4.3....7..1.1.6.28.42...9..1...8...36.,Rule Based Solver,2.0427202s,true
..........1.9....88....3.2.2....9.1..9..61.72.6.72.4.3.74...5..9.......1...4.7..9,Rule Based Solver,250.7693ms,true
..7.13.4.2.4.9..17....4....92....7.4...93...5..1.....3....7.9.....3......3.4.56.1,Rule Based Solver,216.0891ms,true
48..9.3..3.7..2..6.......8..3...6..28..25.....65.37.........43.5...78....9.4....5,Rule Based Solver,6.4172842s,true
.....8....6..31...2.7.9.....42.....1.....348..1.....76..9.......2...7.3..3862519.,Rule Based Solver,405.0971ms,true
...9.......2..4.56.31........5...1.9.1.25.36...4....2....7....21....26...26.93..5,Rule Based Solver,1.2636971s,true
7...6.....8..41.....29...41.......1.....39287.27...3....3....9..951.3..6.....5.7.,Rule Based Solver,7.0172866s,true
.....1....2......86912............141.25.6..38...2.5.6..5......73.........63194.5,Rule Based Solver,217.8455ms,true
9..5....83...4.92..68..3.5....96..1......7..4..743.6.27..3.9..........8..5.1.....,Rule Based Solver,883.0537ms,true
7....6..3....1........9.4..3...2579....16.....4..37.5..62...5371.8...6.........19,Rule Based Solver,7.2526432s,true
..............1..6.8.4657.......7.....9...2....3159.6..97.......467..9.2.21.43..7,Rule Based Solver,211.5781ms,true
...........5..28.3.6...9.54..........9356..1..2..91.47.......71.3....4...721.4..6,Rule Based Solver,2.3271002s,true
.18.4..6...3..6.91..4..3..2..658.....8..1..23.45..............6......13....3..289,Rule Based Solver,460.4294ms,true
............7...2313...94......43....4.8..19258.9.......8..2...4..1..2.6.1..7..38,Rule Based Solver,4.6059688s,true
....132.7.14..28.3.....5.......3....569.7.....235..1.8..6.....1......7.529...7...,Rule Based Solver,218.937ms,true
.185....2...23...4.3...1.59.....9.1..45....96.93.1.2...84.....5..6..4..........7.,Rule Based Solver,1.4428612s,true
...........426....9.6.57..4.5...........8..29.8.9...56..1..8.9...85..34.7..6.3..1,Rule Based Solver,3.0010788s,true
2...6.....7.9...5.8.9..57.6.......39..3..8..2.4....5......7.....9.286.1.1.65.3...,Rule Based Solver,34.7354897s,true
.........1.6.5.3...37.186.4.....9....5123.7...69.8...........8..1......328...316.,Rule Based Solver,1.1404592s,true
..12..7....36...187.....2......5..2.42.1.8.....5..21.......4..5649..18...3.9.....,Rule Based Solver,421.1343ms,true
5...7.....63....9.7..3.25.4.76.2...1..16....8.5.1....9.4.....2....9.3.....7.1..8.,Rule Based Solver,8.1002162s,true
8...1.4.5.......6..63...7..7............72.39...8.....68.3..9.4.1...438..479....6,Rule Based Solver,1.6176668s,true
..4.......6.523..835.1....7....5.2..4..2.876...1..6....3...........95.....78..359,Rule Based Solver,264.2104ms,true
.6.......3.7.....818..62.4...3..8..2...4.518....72.4...1.5.....7.8..1...2....67..,Rule Based Solver,291.6736ms,true
4..........93.1...385.64..7.4.............3686..7..2...6.57....8..4.9..6.941.....,Rule Based Solver,358.2425ms,true
